tid,text
926730358841856001,"@ValleyAllBlack Try the sinus spray, I bought a cheap 'blocked nose spray' from Home &amp; Bargain..less than 1..keep https://t.co/DkjWspPLnz"
926615669378084864,"@DatSquigHerder Hm, you do have a point here. But still I highly doubt breathing tobacco smoke of any kind *truly* helps with asthma."
926911514468110336,Tried a new recipe today... And a new mold! Who cam guess the flavor/s?  https://t.co/2v0Qlm5rof
924399988658065408,"RT @SilverwareShop: Check out this Pokmon XY Evolutions TCG Booster Pack with Weezing Promo Card and Coin, Brand New "
923473246258974720,This asthma shit i dont wish on nobody frfr i cant even sleep cus i cant breathe
927602264444997633, she got the asthma smacked out of her ass
927257298216644608,@ChaleneJohnsopn I am  63 and weigh over 200.   ordered your Piyo dvd's today...  I am nervous. I have asthma and emphysema. any ideas
925153168601657344,Once you have asthma you have it for life ~ Doc (tae na)
926060187001262080,New health passport app for young Londoners from @HealthyLDN helps you keep a personal asthma plan on your phone!  https://t.co/aNNasJ1R0k
926422929147092992,the cost of asthma medication is the result of the way we allow the pharmaceutical industry to operate in this country
927401789732745216,@MartyScurll ... Can I be your second challenger for it after the rematch? It'll be quick I got the asthma 
925462433191297024,.@ARCADISENO CleanEffects reduce la probabilidad de infecciones por Influenza #asthma&amp;allergyfriendly @MexicoTrane https://t.co/zqeT02uOeN
927563517171060737,@blaster_rb Damn...They pumping steroids in dicks now
927051009108652033,I just want sleep but cant stop sneezing 
927466343976329222,"Haven't worked with cilia for two years, last night someone brought up ciliates and I slipped back into my cilia researcher hat so easily."
926687169707675648,RT @QueJayy_: I got asthma baby I aint bout to chase you
924480897008664576,I have asthma a lil but Ill try it
925253565832196096,Several Factors Can Affect Length of Childs Hospital Stay After an AsthmaAttack https://t.co/ykT1CiST8u
925709492444172288,This month @UHMBTLibrary is promoting the respiratory resources. Access DynaMed Plus for up to date Asthma info https://t.co/IsekmwiZFT
925017458876043265,Top Tips For Getting Your Asthma Under Control - https://t.co/rvA83DltWf
924363963005067270,National Allergy has a banner display of @aaafcp_usa #asthma &amp; #allergy friendly Certification Program @ACAAI https://t.co/mIWbuAzxa0
924265040185786368,RT @xaidrafox: @itsadult Yes! But when he has asthma attacks he has to go in for a breathing treatment as I cant do them at hom 
925802850051133441,@CumBong666 @LinnyKP Im fat and I have asthma bitch
927647935030087682,only i would get pneumonia right now
926931337302376448,#ad NEW Oreck HEPA Airvantage Air Purifier Platinum HEPAFilter w/6 mo extra Filters! https://t.co/RurE0uIfXr
925944694453846016,I know asthma is a relatively 'light' lung disease but atm it is kicking my ass 
925417147467055105,@EricTopol #Proteomics may improve our understanding on the biological underpinnings of #asthma and may improve dia https://t.co/hepZHSFHJx
926875652472442880,"Live Eel Tank, Old Food, Mold, Slime Growth: Atlanta Restaurants https://t.co/cDh6vGS6cj https://t.co/82c0j8AxGi"
924493133928316928,"RT @pillowseokjin: ""i'm gonna die of an asthma attack and i don't even have asthma"" - loml"
924985424099119104,All the breathing issues Ive been having I attributed to upper respiratory infection. Turns out its my asthma ret https://t.co/AbT3kGzz8n
924290190843277312,@Its0nlyRachel  I think I'm he having an asthma attack
926758548436008960,"I can either
Go back to
Not feeling
Or I can have
The asthma attack
And move on"
925733461888974848,"Me: ""Do you have any allergies to any medication?""

Patient: ""umm, yeah I have asthma"" 

me: ....... that's not an allergy but okay..."
926130124893949953,Obese children may have more asthma complications (Reuters Health) - Children with asthma who are also obese are a https://t.co/3rDJQ1E2KL
926820092305858562,"RT @GoAllPros: Why ventilate your Attic? Helps remove hot air-Prolongs Shingle,Wood &amp; Paint Life! Removes Moisture-Prevents Mold,Mildew &amp; I"
927595628745469952,@AlinityTwitch I have asthma and its not reccomended to take cough syrup  I totally have something similar to what https://t.co/vxYFiOBUJv
925355780672331777,fuck u i have asthma https://t.co/CBmFwzVF8i
926686674800824321,Studies have shown zhildren with asthma are especially vujnerable to ozone
926174520284762115,@LoganPaul Spicy stuff gives me a serious case of the hiccups. Out here trying to give me an asthma attack. Do better.
924292801772351489,"In very severe cases of asthma, intravenous corticosteroids, magnesium sulfate, and hospitalization may be required."
926991777701158912,"Me: ""I'm gonna be super productive tomorrow, I mean it. I'm gonna get everything done!""
Me: wakes up with a sinus infection lol"
927009264362668032,@BobShrum Donna needs help BOB! Thinking she  replace Hillary for getting pneumonia? Recommending an acupuncturist https://t.co/HuHH35J73Y
926350120697913344,@JessicaValenti Jessica you should inform Dr. Duane that Teddy Roosevelt overcame his asthma. See how she likes bei https://t.co/Wp2OcwIv4K
926843301315141632,@texasshawnalynn Adopters should never try to mold adoptees into their visions. We don't share the same genes and t https://t.co/cuLxPCvFK1
927073532475068418,@ScottyGrind2x  takes reverse steroids
927458845852446720,@Austcracker @whatzmatteryou @9NewsAUS I guess you get paid enough to afford steroids though. FYI I go to the gym t https://t.co/glA7fctexp
927108599679090688,"Poor kid has asthma tho, so I'll just be here being a MASSIVE BALL OF FUCKING NERVES ALLLLLLLL NIGHT, hoping he doesn't die. Or choke."
927433821812801538,Menifee: Weezing  til 23:43:44 (29m 56s). https://t.co/7VshDyFyUL
924707176102313985,New Research: Children without allergies can still suffer from Asthma-like symptoms https://t.co/YzvX1EeCWl #health
927023066600886273,Suddenly i have asthma
924242857367662592,Helpful Techniques For Managing Your Asthma Symptoms - https://t.co/xCqnJad4wk
924599384012070912,"https://t.co/gwGT4dVaLI
Greatness of ELECTRO HOMEO PATHY ! Kid Chronic respiratory disz,asthma,cold &amp; fever Cured !"
926359738761261056,Two-thirds of asthma patients said bad air quality made their symptoms worse - the equivalent to about 3.5... https://t.co/bNBB8UxUUG
926752348936003584,"Proven safe &amp; effective pantangal ng
Skin Asthma, Psoriasis, Pimples, Scars, sugat, alergy, any skin Disease po

Pm https://t.co/oDj4x7EMDC"
926147192829513729,"Asthma mimics in the ED by @emdocsdotnet 

https://t.co/QZGQE2knjj"
926516483429191681,My swagger is Mick Jagger every time I breathe in a track I asthma attack it https://t.co/0Y25ywys6C
925715745631277057,Moms-to-be can protect babies from asthma by eating fish: study https://t.co/aPOgbZuytf
925949553991438336,Ah yes...it's that time of year again where my allergies are so bad it triggers my asthma and makes me wheeze all night 
926871983173672960,@TheFunSizeGuy I see ok.. So it's a comma on steroids but not as powerful as a full stop la right
927254825720430593,New Test Provides Quicker Detection of Enterovirus https://t.co/X9amWbqutq #Asthma #BreatheEZ
922937543427051520,Israel: Can Cannabis Treat Asthma? Jerusalem Experts To Find Out https://t.co/YXnqv9TK06
923726408228028416,"@soul_into_hades This thread is A+, the article is horrifying. ""Claimed she had asthma"" wtf. there is literally no https://t.co/RkIqudVFAA"
927167199390904320,Compound in cannabis could ease asthma https://t.co/D4tDElJLEN #MedicalDagga
923974007107371009,"same, i can't breath like a freaking asthma attack!  https://t.co/PZU148PICp"
927258787442028544,"RT GlowintheBark: This Pet Seat Cover is great at keeping dirt, hair, spills and dander OFF  of your seats while traveling 

Shop  "
926270483519229954,'Asthma is a killer - it took away my miracle daughter' - BBC News https://t.co/gplJ6Ge4mz https://t.co/gHePojvPnM
925413270076383232,Left the doctor with 2 prescriptions and an asthma treatment action plan. Best doctor ever.
927027550852804608,listening to head in the ceiling fan gives me flashbacks to when I saw title fight a@ the underground w pneumonia
927472983190355968,I feel bad that we have to monitor her water intake (her steroids to prevent bloody urination makes her feel thirsty/hungry all the time)
927330279198461952,Finding out I low key have pneumonia for the 2nd time this year got me feeling some type of way https://t.co/yjR5tQZ8zv
926910505477951489,"Sanders got sick on the trail.We didn't hear a word about it. Clinton got pneumonia &amp; like MILLIONS of women, KEPT ON GOING. Respect that."
924981219372216320,Classifications of #Asthma - Advice for Health Care Professionals https://t.co/lCg4GlxmDO Remember to document/reco https://t.co/FKuIi4Btl9
924923142887243776,Fck ths asthma ughh
923858241225768960,RT @ThoraxBMJ: Functional phenotypes determined by fluctuation-based clustering of lung function measurements in health &amp; asthma https://t.
926184022505639937,'Disabilities' like ADHD &amp; Asthma prevent people from serving. Do you think that's too strict too? Or is it not par https://t.co/NDRsTxT2Sw
923971801121804288,Maternal supplementation with fish oil might have prophylactic potential in preventing asthma in offspring #ACAAI17
924806584441737216,@Youngblood_Pics Glad you're experiencing asthma! It just gets worse during the winter
925346682975539202,ECMO: A Life Saver for Kids with Near-Fatal Asthma? https://t.co/UNYxytwplh
924909562444042240,Dogs may help babies and children develop protection against eczema and asthma https://t.co/UbTNjI58rK https://t.co/7SukH0DJx9
926313405132300293,Face timing with @Mandamation96 for 45 minutes watered my crops cured my asthma cleared my skin and made me believe in love again
927172938318610432,"RT @FoxDreamz_:  my little brother, 1998. Asthma attack ... https://t.co/p0Kn1gG1HK"
927581943386066944,"A #smartcity on steroids - What will it be like to live in Neom, Saudi Arabias $500bn digital oasis? https://t.co/AAVqjAy4Nr"
926782311391141888,Deposition Of Airborne Spores: Forgotten #Mold Remediation Aspect https://t.co/suwvCFsWo4 #moldsensitized https://t.co/24S4nVPes1
926989290554277888,"@mitchellreports DB thinking of replacing HRC in Sept because of PNEUMONIA, with her leading in polls? Come on...DB https://t.co/SYUO8OFKPw"
926241403004272640,#Creswick #pollen forecast for today(3 Nov) is LOW. Yesterday's #pollen count was LOW (4 grass grains/m3).
926187040286404614,Can I vape withasthma? https://t.co/JiUMwHQNkH https://t.co/ZOkN3MDkTX
927196079447269376,Claritin equate will d help a sinus infection - faim.ca how to lighten dark circles under ... - https://t.co/cGnidMTBQT
927016267449536512,Diseases with symptoms that are similar to Asthma https://t.co/qzHEY1fZzb
925845144368070656,"mandy eating jelly beans: wtf flavor is this?
me: idk like blueberry or something
mandy: asthma flavor"
926944530066272258,"Update: I have a sinus infection, broke a tooth eating chicken tenders (and pulled both pieces out in the McDonald https://t.co/880on2It6q"
927636041862754304,@deebradleybaker did you contribute to the Stranger Things season 1 Demogorgons sound? Think I recognize your sinus sounds...
926818149751709703,Not sneezing when ur body made u make that 'I'm gonna' sneeze face. https://t.co/CDk8DrnUE8
927521048018538496,"""#Crypto-Evolution"" https://t.co/Ro61Y7oCA1

#Forking = A/B experimentation testing on steroids."
927661472930463745,"@a23ryan @ggreenwald Well, it is serious, &amp; can be complicated, esp. viral pneumonia. DB simply said she considered https://t.co/BBxJjZPv6H"
927409138300108800,"I'm feeling sick with the beginnings of another sinus infection, I asked myself 'do I hate myself enough to go and get Macca's?' Yes. I do."
925458004375408641,@AdamScherr99 And he doesnt work due to very severe asthma we all want him to go...with myself and the other group of ppl we have
927012237570650112,"Olans-K04C Wholesale beautiful looking Home HEPA Air purifier China factory | Olansi Healthcare Co., Ltd https://t.co/iiYLfTtNZD"
926604857611517952,me cos i really do have asthma and he takes my breath away https://t.co/Lb08RfbKl6
924706480972058624,"Dogs may lower risk of childhood eczema, reduce asthma symptoms https://t.co/xDfe1ab0ze"
927286652694859776,@JeffSkversky tweet on steroids
923972626816688128,"Those who should be particularly aware of the flu include people aged 65+, pregnant women, people with asthma https://t.co/CgXptXSnSg"
925227102030372864,i think im having an asthma attack
927181965463343104,@davidabenner @dansac @HotlineJosh Lol if you say so. Lol that wasn't pneumonia. She's terminally ill dude! Her health is in the shitter.
926870727873257473,"RT @NidaMirza17: #PrecautionsAgainstSmog
Minor exposure to smog can lead to greater threats of asthma attacks ..!!"
924736960362450944,I JUST HAS ASTHMA ATTACK
926896975454375937,"on a positive note, this shit is basically legal steroids lmaooo"
927634448434135040,Can your family dog really reduce asthma symptoms and prevent eczema? Read the latest study? https://t.co/yEd1bN23NQ
